,日付,番号,Unnamed: 2,線路,車種,Unnamed: 5,Unnamed: 6,始発駅,終着駅,会社,乗車駅,会社.1,到着駅,Unnamed: 13,発時,Unnamed: 15,着時,Unnamed: 17,時間,席别,会社.2,Unnamed: 21,Unnamed: 22,車両,会社.3,速度,station_name_x,lon_x_x,lat_x_x,company_name_r_x,station_name_y,lon_x_y,lat_x_y,company_name_r_y
80,2016.08.01,1015H,モノレール,東京モノレール羽田空港線,区間快速,,,浜松町,羽田空港第２ビル,東京モノレール,浜松町,東京モノレール,羽田空港第２ビル,17.8,10:52:00,,11:13:00,,00:21:00,自由席,東京モノレール,,,,東京モノレール,50.85714285714284,浜松町,139.756747,35.655666,東京モノレール,羽田空港第２ビル,139.787979,35.55073400000001,東京モノレール
81,2016.08.15,2042M,ＪＲ,成田線総武線横須賀線,特急,成田エクスプレス,42.0,成田空港（第１旅客ターミナル）,大船,JR東日本,成田空港（第１旅客ターミナル）,JR東日本,品川,86.0,17:44:00,,18:56:00,,01:12:00,指定席,JR東日本,E259,,モハE258-502,JR東日本,71.66666666666676,成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本,品川,139.738999,35.62876,JR東日本
82,2016.08.16,1050G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,品川,JR東日本,神田,8.1,10:31:00,,10:45:00,,00:14:00,自由席,JR東日本,E231,500.0,サハE231-544,JR東日本,34.714285714285836,品川,139.738999,35.62876,JR東日本,神田,139.770641,35.691173,JR東日本
83,2016.08.16,1025T,ＪＲ,中央線快速,中央特快,,,東京,高尾,JR東日本,神田,JR東日本,新宿,9.0,10:52:00,,11:07:00,,00:15:00,自由席,JR東日本,E233,0.0,モハE232-240,JR東日本,35.999999999999936,神田,139.770641,35.691173,JR東日本,新宿,139.700464,35.689729,JR東日本
84,2016.08.16,1251B,ＪＲ,中央・総武線,普通,,,津田沼,中野,JR東日本,千駄ケ谷,JR東日本,新宿,1.7,12:56:00,,13:00:00,,00:04:00,自由席,JR東日本,E231,0.0,モハE230-17,JR東日本,25.50000000000009,千駄ケ谷,139.711644,35.681231,JR東日本,新宿,139.700464,35.689729,JR東日本
85,2016.08.16,1506G1606G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,新宿,JR東日本,品川,10.6,14:46:00,,15:06:00,,00:20:00,自由席,JR東日本,E231,500.0,モハE230-518,JR東日本,31.80000000000011,新宿,139.700464,35.689729,JR東日本,品川,139.738999,35.62876,JR東日本
86,2016.08.17,1847E,ＪＲ,東海道線,普通,,,高崎,平塚,JR東日本,品川,JR東日本,大船,39.7,09:34:00,,10:06:00,,00:32:00,自由席,JR東日本,E231,3000.0,モハE231-3506,JR東日本,74.4374999999999,品川,139.738999,35.62876,JR東日本,大船,139.531127,35.353466,JR東日本
87,2016.08.17,73,モノレール,湘南モノレール江ノ島線,普通,,,大船,湘南江ノ島,湘南モノレール,大船,湘南モノレール,湘南江の島,6.6,10:22:00,,10:36:00,,00:14:00,自由席,湘南モノレール,,,5609,湘南モノレール,28.285714285714388,大船,139.531367,35.352359,湘南モノレール,湘南江の島,139.487794,35.311867,湘南モノレール
88,2016.08.17,111,私鉄,江ノ島電鉄線,普通,,,藤沢,鎌倉,江ノ電,湘南海岸公園,江ノ電,鎌倉高校前,2.0,16:20:00,,16:27:00,,00:07:00,自由席,江ノ島電鉄線,,,1051,江ノ島電鉄線,17.142857142856812,湘南海岸公園,139.4833,35.315203,江ノ電,鎌倉高校前,139.500535,35.306698,江ノ電
89,2016.08.17,113,私鉄,江ノ島電鉄線,普通,,,藤沢,鎌倉,江ノ電,鎌倉高校前,江ノ電,七里ヶ浜,0.9,16:39:00,,16:43:00,,00:04:00,自由席,江ノ島電鉄線,,,1251,江ノ島電鉄線,13.500000000000048,鎌倉高校前,139.500535,35.306698,江ノ電,七里ヶ浜,139.510101,35.306243,江ノ電
90,2016.08.17,117,私鉄,江ノ島電鉄線,普通,,,藤沢,鎌倉,江ノ電,七里ヶ浜,江ノ電,鎌倉,4.4,17:07:00,,17:22:00,,00:15:00,自由席,江ノ島電鉄線,,,2052,江ノ島電鉄線,17.600000000000062,七里ヶ浜,139.510101,35.306243,江ノ電,鎌倉,139.550121,35.31849099999999,江ノ電
91,2016.08.17,1858S,ＪＲ,横須賀線,普通,,,横須賀,千葉,JR東日本,鎌倉,JR東日本,品川,47.1,18:33:00,,19:40:00,,01:07:00,グリーン車,JR東日本,E217,,サロE217-43,JR東日本,42.179104477611894,鎌倉,139.550428,35.318793,JR東日本,品川,139.738999,35.62876,JR東日本
92,2016.08.18,8021M,ＪＲ,東海道線,特急,踊り子,101.0,東京,伊豆急下田,JR東日本,品川,JR東日本,熱海,97.8,07:41:00,,08:56:00,,01:15:00,指定席,JR東日本,185,200.0,モハ185-216,JR東日本,78.24000000000002,品川,139.738999,35.62876,JR東日本,熱海,139.077679,35.103573,JR東日本
93,2016.08.18,431M,ＪＲ,東海道線,普通,,,熱海,島田,JR東日本,熱海,JR東海,三島,16.1,09:06:00,,09:19:00,,00:13:00,自由席,JR東海,313,2500.0,クモハ313-2512,JR東海,74.30769230769212,熱海,139.077679,35.103573,JR東日本,三島,138.911133,35.12625300000001,JR東海
94,2016.08.18,35,私鉄,伊豆箱根鉄道駿豆線,普通,,,三島,修善寺,いずはこ,三島,いずはこ,伊豆長岡,11.4,09:27:00,,09:49:00,,00:22:00,自由席,伊豆箱根鉄道,3000,,3010,伊豆箱根鉄道,31.09090909090909,三島,138.911369,35.125946,いずはこ,伊豆長岡,138.947539,35.039907,いずはこ
95,2016.08.18,436M,ＪＲ,東海道線,普通,,,島田,熱海,JR東海,沼津,JR東日本,熱海,21.6,14:50:00,,15:08:00,,00:18:00,自由席,JR東海,313,,クハ312-2313,JR東海,72.00000000000027,沼津,138.860104,35.103011,JR東海,熱海,139.077679,35.103573,JR東日本
96,2016.08.18,3532E,ＪＲ,東海道線,快速,快速アクティー,,熱海,宇都宮,JR東日本,熱海,JR東日本,小田原,20.7,15:12:00,,15:33:00,,00:21:00,自由席,JR東日本,E231,,サハE231-6044,JR東日本,59.142857142856904,熱海,139.077679,35.103573,JR東日本,小田原,139.155772,35.256225,JR東日本
97,2016.08.18,3535E,ＪＲ,東海道線,快速,快速アクティー,,小金井,熱海,JR東日本,小田原,JR東日本,熱海,20.7,16:50:00,,17:13:00,,00:23:00,自由席,JR東日本,E233,3000.0,クハE233-3209,JR東日本,54.00000000000019,小田原,139.155772,35.256225,JR東日本,熱海,139.077679,35.103573,JR東日本
98,2016.08.18,3060M,ＪＲ,東海道線,特急,スーパービュー踊り子,10.0,伊豆急下田,池袋,JR東日本,熱海,JR東日本,横浜,75.8,17:26:00,,18:23:00,,00:57:00,指定席,JR東日本,251,,モハ251-4,JR東日本,79.78947368421059,熱海,139.077679,35.103573,JR東日本,横浜,139.622704,35.466195,JR東日本
99,2016.08.18,1642E,ＪＲ,東海道線,普通,,,沼津,宇都宮,JR東日本,横浜,JR東日本,品川,22.0,20:00:00,,20:18:00,,00:18:00,自由席,JR東日本,E233,3000.0,クハE233-3010,JR東日本,73.3333333333336,横浜,139.622704,35.466195,JR東日本,品川,139.738999,35.62876,JR東日本
100,2016.08.19,1544E,ＪＲ,東海道線,普通,,,平塚,上野,JR東日本,品川,JR東日本,東京,6.8,08:23:00,,08:34:00,,00:11:00,自由席,JR東日本,E231,1000.0,モハE230-1091,JR東日本,37.09090909090895,品川,139.738999,35.62876,JR東日本,東京,139.766103,35.681391,JR東日本
101,2016.08.19,555E,ＪＲ,北陸新幹線,新幹線,はくたか,555.0,東京,金沢,JR東日本,東京,JR東日本,高崎,105.0,08:44:00,,09:33:00,,00:49:00,指定席,JR東日本,W7,,W725-202,JR東日本,128.5714285714284,東京,139.766103,35.681391,JR東日本,高崎,139.012354,36.322239,JR東日本
102,2016.08.19,8731,ＪＲ,上越線,SL快速,SLみなかみ,,高崎,水上,JR東日本,高崎,JR東日本,新前橋,7.3,09:56:00,,10:09:00,,00:13:00,指定席,JR東日本,12,,D51 498オハ12-367,JR東日本,33.692307692307814,高崎,139.012354,36.322239,JR東日本,新前橋,139.046924,36.378936,JR東日本
103,2016.08.19,734M,ＪＲ,上越線,普通,,,水上,高崎,JR東日本,新前橋,JR東日本,高崎,7.3,10:34:00,,10:44:00,,00:10:00,自由席,JR東日本,115,1000.0,クモハ115-1030,JR東日本,43.80000000000015,新前橋,139.046924,36.378936,JR東日本,高崎,139.012354,36.322239,JR東日本
104,2016.08.19,2408C,ＪＲ,上越新幹線,新幹線,MAXたにがわ,408.0,越後湯沢,東京,JR東日本,高崎,JR東日本,大宮,74.7,11:02:00,,11:34:00,,00:32:00,指定席,JR東日本,E4,,E455-11,JR東日本,140.0624999999998,高崎,139.012354,36.322239,JR東日本,大宮,139.62405,35.906439,JR東日本
105,2016.08.19,1207B,新交通,埼玉新都市交通伊奈線,普通,,,大宮,内宿,埼玉新都市交通,大宮,埼玉新都市交通,鉄道博物館,1.5,11:50:00,,11:52:00,,00:02:00,自由席,埼玉新都市交通,2400,,2405,埼玉新都市交通,45.00000000000016,大宮,139.62254,35.90750999999999,埼玉新都市交通,鉄道博物館,139.617796,35.920271,埼玉新都市交通
106,2016.08.19,1432A,新交通,埼玉新都市交通伊奈線,普通,,,内宿,大宮,埼玉新都市交通,鉄道博物館,埼玉新都市交通,大宮,1.5,14:44:00,,14:47:00,,00:03:00,自由席,埼玉新都市交通,2400,,2403,埼玉新都市交通,29.999999999998508,鉄道博物館,139.617796,35.920271,埼玉新都市交通,大宮,139.62254,35.90750999999999,埼玉新都市交通
107,2016.08.19,1569E,ＪＲ,東北本線,普通,,,小金井,沼津,JR東日本,大宮,JR東日本,東京,30.3,14:53:00,,15:26:00,,00:33:00,自由席,JR東日本,E231,,クハE231-3505,JR東日本,55.090909090909015,大宮,139.62405,35.906439,JR東日本,東京,139.766103,35.681391,JR東日本
108,2016.08.19,1522G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,東京,JR東日本,秋葉原,2.0,15:30:00,,15:34:00,,00:04:00,自由席,JR東日本,E231,500.0,クハE231-539,JR東日本,30.000000000000103,東京,139.766103,35.681391,JR東日本,秋葉原,139.773288,35.698619,JR東日本
109,2016.08.19,2011C,ＪＲ,京浜東北線,普通,,,大宮,桜木町,JR東日本,秋葉原,JR東日本,品川,8.8,20:57:00,,21:12:00,,00:15:00,自由席,JR東日本,E233,1000.0,モハE232-1425,JR東日本,35.200000000000124,秋葉原,139.773288,35.698619,JR東日本,品川,139.738999,35.62876,JR東日本
110,2016.08.20,2001M,ＪＲ,横須賀線総武線成田線,特急,成田エクスプレス,1.0,大船,成田空港（第１旅客ターミナル）,JR東日本,品川,JR東日本,成田空港（第１旅客ターミナル）,86.0,06:05:00,,07:18:00,,01:13:00,指定席,JR東日本,E259,,モハE258-2,JR東日本,70.68493150684934,品川,139.738999,35.62876,JR東日本,成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本
111,2016.12.28,13,私鉄,名鉄常滑線,空港特急,ミュースカイ,13.0,中部国際空港,名鉄名古屋,名鉄,中部国際空港,名鉄,名鉄名古屋,39.3,10:07:00,,10:35:00,,00:28:00,指定席,名古屋鉄道,,,2053,名古屋鉄道,84.21428571428552,中部国際空港,136.816382,34.859262,名鉄,名鉄名古屋,136.884187,35.169252,名鉄
112,2016.12.28,6159A,ＪＲ,東海道新幹線,新幹線,のぞみ,159.0,東京,岡山,JR東海,名古屋,JR西日本,新大阪,186.6,10:56:00,,11:46:00,,00:50:00,グリーン車,JR東海,N700A,2000.0,776-2037,JR東海,223.91999999999973,名古屋,136.881637,35.170694,JR東海,新大阪,135.501852,34.734136,JR西日本
113,2016.12.28,1171C,ＪＲ,東海道線,普通,,,高槻,新三田,JR西日本,新大阪,JR西日本,大阪,3.8,13:07:00,,13:11:00,,00:04:00,自由席,JR西日本,321,,クモハ321-39,JR西日本,57.0000000000002,新大阪,135.501852,34.734136,JR西日本,大阪,135.495188,34.702398,JR西日本
114,2016.12.28,1458,ＪＲ,大阪環状線,普通,,,天王寺,外回り,JR西日本,大阪,JR西日本,大阪城公園,5.0,13:19:00,,13:28:00,,00:09:00,自由席,JR西日本,103,,モハ103-490,JR西日本,33.33333333333345,大阪,135.495188,34.702398,JR西日本,大阪城公園,135.534482,34.68858,JR西日本
115,2016.12.28,4177,ＪＲ,大阪環状線,普通,関空快速,,天王寺,関西空港,JR西日本,森ノ宮,JR西日本,桜ノ宮,3.5,15:10:00,,15:17:00,,00:07:00,自由席,JR西日本,225,5000.0,モハ224-5210,JR西日本,30.000000000000103,森ノ宮,135.533996,34.680412,JR西日本,桜ノ宮,135.520944,34.704976,JR西日本
116,2016.12.28,3412,ＪＲ,大阪環状線,普通,大和路快速,,天王寺,加茂,JR西日本,桜ノ宮,JR西日本,天満,0.8,15:22:00,,15:23:00,,00:01:00,自由席,JR西日本,221,,モハ221-22,JR西日本,48.000000000007844,桜ノ宮,135.520944,34.704976,JR西日本,天満,135.512233,34.704923,JR西日本
117,2016.12.28,1465,ＪＲ,大阪環状線,普通,,,天王寺,内回り,JR西日本,天満,JR西日本,大阪,1.6,15:29:00,,15:32:00,,00:03:00,自由席,JR西日本,323,,クハ323-2,JR西日本,31.99999999999841,天満,135.512233,34.704923,JR西日本,大阪,135.495188,34.702398,JR西日本
118,2016.12.28,810T,ＪＲ,東海道線,快速,,,網干,米原,JR西日本,大阪,JR西日本,新大阪,3.8,18:38:00,,18:43:00,,00:05:00,自由席,JR西日本,221,,クモハ221-46,JR西日本,45.600000000001614,大阪,135.495188,34.702398,JR西日本,新大阪,135.501852,34.734136,JR西日本
119,2016.12.29,3420M,ＪＲ,東海道線,新快速,,,播州赤穂,野洲,JR西日本,新大阪,JR西日本,京都,39.0,08:33:00,,08:57:00,,00:24:00,自由席,JR西日本,221,,サハ221-35,JR西日本,97.50000000000034,新大阪,135.501852,34.734136,JR西日本,京都,135.757748,34.985465,JR西日本
120,2016.12.29,4036M,ＪＲ,東海道線,特急,サンダーバード,36.0,金沢,大阪,JR西日本,京都,JR西日本,新大阪,39.0,18:40:00,,19:03:00,,00:23:00,自由席,JR西日本,683,,サハ683-4710,JR西日本,101.73913043478227,京都,135.757748,34.985465,JR西日本,新大阪,135.501852,34.734136,JR西日本
121,2016.12.30,2025D,ＪＲ,東海道線,L特急,ワイドビューひだ,25.0,大阪,高山,JR西日本,新大阪,JR西日本,京都,39.0,08:07:00,,08:32:00,,00:25:00,自由席,JR西日本,キハ85,,キハ85-11,JR西日本,93.60000000000004,新大阪,135.501852,34.734136,JR西日本,京都,135.757748,34.985465,JR西日本
122,2016.12.30,1619M,ＪＲ,奈良線,普通,,,京都,城陽,JR西日本,京都,JR西日本,稲荷,2.7,08:37:00,,08:43:00,,00:06:00,自由席,JR西日本,103,,モハ103-430,JR西日本,27.0000000000001,京都,135.757748,34.985465,JR西日本,稲荷,135.770707,34.966758,JR西日本
123,2016.12.30,623M,ＪＲ,奈良線,普通,,,京都,奈良,JR西日本,稲荷,JR西日本,木幡,7.9,10:25:00,,10:39:00,,00:14:00,自由席,JR西日本,103,,モハ103-430,JR西日本,33.85714285714259,稲荷,135.770707,34.966758,JR西日本,木幡,135.798901,34.924962,JR西日本
124,2016.12.30,V1011U,私鉄,京阪宇治線,普通,,,中書島,宇治,京阪,木幡,京阪,宇治,3.7,11:00:00,,11:07:00,,00:07:00,自由席,京阪電気鉄道,13000,,13501,京阪電気鉄道,31.714285714285467,木幡,135.796047,34.925859,京阪,宇治,135.806229,34.89467800000001,京阪
125,2016.12.30,2619M,ＪＲ,奈良線関西本線,みやこ路快速,,,京都,奈良,JR西日本,宇治,JR西日本,奈良,26.8,13:51:00,,14:18:00,,00:27:00,自由席,JR西日本,221,,クハ221-17,JR西日本,59.55555555555542,宇治,135.800629,34.890437,JR西日本,奈良,135.818935,34.680482,JR西日本
126,2016.12.30,3453K,ＪＲ,関西本線,大和路快速,,,加茂,天王寺,JR西日本,奈良,JR西日本,新今宮,38.5,16:59:00,,17:38:00,,00:39:00,自由席,JR西日本,221,,クハ221-31,JR西日本,59.23076923076945,奈良,135.818935,34.680482,JR西日本,新今宮,135.501076,34.650149,JR西日本
127,2016.12.30,6862,私鉄,南海本線,普通,,,和歌山市,難波,南海,新今宮,南海,難波,1.4,17:48:00,,17:50:00,,00:02:00,自由席,南海電気鉄道,8000,,8601,南海電気鉄道,42.0000000000035,新今宮,135.500302,34.650429,南海,難波,135.501949,34.66357,南海
128,2016.12.30,496,地下鉄,大阪市営地下鉄御堂筋線,普通,,,天王寺,新大阪,大阪メトロ,なんば,大阪メトロ,新大阪,7.6,20:40:00,,20:56:00,,00:16:00,自由席,大阪市営地下鉄,1000,,1821,大阪市営地下鉄,28.5000000000001,なんば,135.500277,34.66631599999999,大阪メトロ,新大阪,135.498558,34.732919,大阪メトロ
129,2016.12.31,603A,ＪＲ,山陽新幹線,新幹線,みずほ,603.0,新大阪,鹿児島中央,JR西日本,新大阪,JR西日本,岡山,180.3,07:53:00,,08:38:00,,00:45:00,自由席,JR西日本,N700,7000.0,786-7003,JR西日本,240.4,新大阪,135.501852,34.734136,JR西日本,岡山,133.918552,34.666572,JR西日本
130,2016.12.31,3115M,ＪＲ,宇野線本四備讃線予讃線,快速,マリンライナー,15.0,岡山,高松,JR西日本,岡山,JR四国,高松,71.8,09:05:00,,09:59:00,,00:54:00,自由席,JR西日本JR四国,5000,,5206,JR西日本JR四国,79.77777777777794,岡山,133.918552,34.666572,JR西日本,高松,134.046821,34.35075399999999,JR四国
131,2016.12.31,19,私鉄,琴電琴平線,普通,,,高松築港,琴電琴平,琴電,高松築港,琴電,栗林公園,2.9,10:30:00,,10:38:00,,00:08:00,自由席,高松琴平電気鉄道,,,1105,高松琴平電気鉄道,21.750000000000075,高松築港,134.049507,34.35079,琴電,栗林公園,134.051063,34.328586,琴電
132,2016.12.31,4330D,ＪＲ,高徳線,普通,,,徳島,高松,JR四国,栗林公園北口,JR四国,高松,3.2,12:37:00,,12:43:00,,00:06:00,自由席,JR四国,1200,,1250,JR四国,32.000000000000114,栗林公園北口,134.041561,34.334188,JR四国,高松,134.046821,34.35075399999999,JR四国
133,2016.12.31,3134M,ＪＲ,予讃線本四備讃線宇野線,快速,マリンライナー,34.0,高松,岡山,JR四国,高松,JR西日本,岡山,71.8,13:10:00,,14:02:00,,00:52:00,自由席,JR四国JR西日本,233,5000.0,クモハ223-5001,JR四国JR西日本,82.84615384615363,高松,134.046821,34.35075399999999,JR四国,岡山,133.918552,34.666572,JR西日本
134,2016.12.31,132A,ＪＲ,山陽新幹線,新幹線,のぞみ,132.0,広島,東京,JR西日本,岡山,JR西日本,姫路,88.6,14:28:00,,14:49:00,,00:21:00,自由席,JR西日本,N700A,5000.0,783-5016,JR西日本,253.1428571428561,岡山,133.918552,34.666572,JR西日本,姫路,134.690769,34.827659,JR西日本
135,2016.12.31,3300M,ＪＲ,山陽本線,新快速,,,姫路,長浜,JR西日本,姫路,JR西日本,三ノ宮,57.3,16:56:00,,17:35:00,,00:39:00,自由席,JR西日本,223,2000.0,モハ222-2009,JR西日本,88.15384615384646,姫路,134.690769,34.827659,JR西日本,三ノ宮,135.195058,34.69476599999999,JR西日本
136,2016.12.31,3314M,ＪＲ,東海道線,新快速,,,播州赤穂,米原,JR西日本,三ノ宮,JR西日本,新大阪,34.4,21:17:00,,21:43:00,,00:26:00,自由席,JR西日本,223,2000.0,サハ223-2105;:,JR西日本,79.38461538461615,三ノ宮,135.195058,34.69476599999999,JR西日本,新大阪,135.501852,34.734136,JR西日本
